version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
mpi,5,1,0.7595256600000084,0.7595256600000084,0.7595256600000084,0.0008336049999968509,0.001097533689641034,0.001097533689641034
mpi,5,2,0.7090612080000085,0.7090612080000085,0.7090612080000085,0.0008336049999968509,0.0011756460381581626,0.0005878230190790813
mpi,5,4,0.7157519029999833,0.7157519029999833,0.7157519029999833,0.0008336049999968509,0.001164656351597392,0.000291164087899348
mpi,5,8,0.30169470900000306,0.30169470900000306,0.30169470900000306,0.0008336049999968509,0.0027630746417791584,0.0003453843302223948
mpi,5,16,0.23437854800002356,0.23437854800002356,0.23437854800002356,0.0008336049999968509,0.003556660825447076,0.00022229130159044224
mpi,6,1,0.5345876929999918,0.5345876929999918,0.5345876929999918,0.0014386709999882896,0.0026911786762519275,0.0026911786762519275
mpi,6,2,0.5749194859999989,0.5749194859999989,0.5749194859999989,0.0014386709999882896,0.002502386916814805,0.0012511934584074026
mpi,6,4,0.6147030989999962,0.6147030989999962,0.6147030989999962,0.0014386709999882896,0.0023404323198121676,0.0005851080799530419
mpi,6,8,0.2712998309999932,0.2712998309999932,0.2712998309999932,0.0014386709999882896,0.00530288203529447,0.0006628602544118087
mpi,6,16,0.22232786000000715,0.22232786000000715,0.22232786000000715,0.0014386709999882896,0.0064709434075794344,0.00040443396297371465
mpi,7,1,0.5391035850000208,0.5391035850000208,0.5391035850000208,0.0011200730000098247,0.002077658229651323,0.002077658229651323
mpi,7,2,0.5923109899999872,0.5923109899999872,0.5923109899999872,0.0011200730000098247,0.0018910218093536452,0.0009455109046768226
mpi,7,4,0.6119906719999904,0.6119906719999904,0.6119906719999904,0.0011200730000098247,0.0018302125363274203,0.0004575531340818551
mpi,7,8,0.27615278199999693,0.27615278199999693,0.27615278199999693,0.0011200730000098247,0.00405599028153132,0.000506998785191415
mpi,7,16,0.23967759600000704,0.23967759600000704,0.23967759600000704,0.0011200730000098247,0.004673248641937279,0.00029207804012107994
mpi,8,1,0.5031141580000167,0.5031141580000167,0.5031141580000167,0.000975057999994533,0.0019380452418007697,0.0019380452418007697
mpi,8,2,0.5310056570000086,0.5310056570000086,0.5310056570000086,0.000975057999994533,0.0018362478575148537,0.0009181239287574268
mpi,8,4,0.6519710279999913,0.6519710279999913,0.6519710279999913,0.000975057999994533,0.001495554185874876,0.000373888546468719
mpi,8,8,0.27851205700000037,0.27851205700000037,0.27851205700000037,0.000975057999994533,0.003500954359022711,0.0004376192948778389
mpi,8,16,0.19032416000001717,0.19032416000001717,0.19032416000001717,0.000975057999994533,0.00512314358825724,0.0003201964742660775
mpi,9,1,0.4885224059999871,0.4885224059999871,0.4885224059999871,0.0009864590000177031,0.0020192707394831944,0.0020192707394831944
mpi,9,2,0.5402188420000016,0.5402188420000016,0.5402188420000016,0.0009864590000177031,0.0018260359012388914,0.0009130179506194457
mpi,9,4,0.53900046199999,0.53900046199999,0.53900046199999,0.0009864590000177031,0.0018301635519149546,0.00045754088797873865
mpi,9,8,0.19326931899999522,0.19326931899999522,0.19326931899999522,0.0009864590000177031,0.005104064137659261,0.0006380080172074076
mpi,9,16,0.20256832500001565,0.20256832500001565,0.20256832500001565,0.0009864590000177031,0.004869759376336981,0.0003043599610210613
mpi,10,1,0.45127390199999695,0.45127390199999695,0.45127390199999695,0.0008675649999929647,0.0019224798867118413,0.0019224798867118413
mpi,10,2,0.5294765369999936,0.5294765369999936,0.5294765369999936,0.0008675649999929647,0.0016385334181351554,0.0008192667090675777
mpi,10,4,0.6642371560000129,0.6642371560000129,0.6642371560000129,0.0008675649999929647,0.0013061073024239972,0.0003265268256059993
mpi,10,8,0.21739829000000555,0.21739829000000555,0.21739829000000555,0.0008675649999929647,0.003990670763753213,0.0004988338454691517
mpi,10,16,0.2238597840000125,0.2238597840000125,0.2238597840000125,0.0008675649999929647,0.003875483950225362,0.0002422177468890851
mpi,11,1,0.5224996139999689,0.5224996139999689,0.5224996139999689,0.0014346240000122634,0.002745693894450128,0.002745693894450128
mpi,11,2,0.585935682000013,0.585935682000013,0.585935682000013,0.0014346240000122634,0.002448432556821538,0.001224216278410769
mpi,11,4,0.6485619160000056,0.6485619160000056,0.6485619160000056,0.0014346240000122634,0.0022120077738456835,0.0005530019434614209
mpi,11,8,0.24155902600000445,0.24155902600000445,0.24155902600000445,0.0014346240000122634,0.0059390204695238214,0.0007423775586904777
mpi,11,16,0.17211234899997407,0.17211234899997407,0.17211234899997407,0.0014346240000122634,0.00833539259877558,0.0005209620374234737
mpi,12,1,0.47737650999999914,0.47737650999999914,0.47737650999999914,0.0016951399999811656,0.00355094975238972,0.00355094975238972
mpi,12,2,0.5442672539999762,0.5442672539999762,0.5442672539999762,0.0016951399999811656,0.0031145360804330875,0.0015572680402165437
mpi,12,4,0.6828569859999902,0.6828569859999902,0.6828569859999902,0.0016951399999811656,0.0024824231643449713,0.0006206057910862428
mpi,12,8,0.31025027700002283,0.31025027700002283,0.31025027700002283,0.0016951399999811656,0.0054637823900509875,0.0006829727987563734
mpi,12,16,0.22562614499997835,0.22562614499997835,0.22562614499997835,0.0016951399999811656,0.007513047745336996,0.00046956548408356227
openacc,5,1,0.4601719629999934,0.4601719629999934,0.4601719629999934,0.0008336049999968509,0.001811507581996826,0.001811507581996826
openacc,5,2,0.34649365100000296,0.34649365100000296,0.34649365100000296,0.0008336049999968509,0.0024058305183688455,0.0012029152591844228
openacc,5,4,0.3240267239999923,0.3240267239999923,0.3240267239999923,0.0008336049999968509,0.002572642742877191,0.0006431606857192978
openacc,5,8,0.31138089299997773,0.31138089299997773,0.31138089299997773,0.0008336049999968509,0.0026771231592457104,0.0003346403949057138
openacc,5,16,0.337436270000012,0.337436270000012,0.337436270000012,0.0008336049999968509,0.002470407226812996,0.00015440045167581224
openacc,6,1,0.42673028099997623,0.42673028099997623,0.42673028099997623,0.0014386709999882896,0.003371382496262012,0.003371382496262012
openacc,6,2,0.33524337800000126,0.33524337800000126,0.33524337800000126,0.0014386709999882896,0.004291422573567685,0.0021457112867838426
openacc,6,4,0.3386469609999949,0.3386469609999949,0.3386469609999949,0.0014386709999882896,0.004248291482492623,0.0010620728706231557
openacc,6,8,0.33501437999998984,0.33501437999998984,0.33501437999998984,0.0014386709999882896,0.0042943559616406115,0.0005367944952050764
openacc,6,16,0.341747158000004,0.341747158000004,0.341747158000004,0.0014386709999882896,0.00420975263820123,0.0002631095398875769
openacc,7,1,0.4186890470000151,0.4186890470000151,0.4186890470000151,0.0011200730000098247,0.002675190593198834,0.002675190593198834
openacc,7,2,0.3987268429999915,0.3987268429999915,0.3987268429999915,0.0011200730000098247,0.0028091236385854477,0.0014045618192927239
openacc,7,4,0.36980768800000874,0.36980768800000874,0.36980768800000874,0.0011200730000098247,0.00302879857924911,0.0007571996448122775
openacc,7,8,0.3472349460000146,0.3472349460000146,0.3472349460000146,0.0011200730000098247,0.003225692036220852,0.0004032115045276065
openacc,7,16,0.3615618299999994,0.3615618299999994,0.3615618299999994,0.0011200730000098247,0.003097874020633833,0.00019361712628961458
openacc,8,1,0.42986742499999764,0.42986742499999764,0.42986742499999764,0.000975057999994533,0.0022682760853408195,0.0022682760853408195
openacc,8,2,0.34172261300000173,0.34172261300000173,0.34172261300000173,0.000975057999994533,0.0028533610680149166,0.0014266805340074583
openacc,8,4,0.4003944290000163,0.4003944290000163,0.4003944290000163,0.000975057999994533,0.002435243673169322,0.0006088109182923305
openacc,8,8,0.32555117999999084,0.32555117999999084,0.32555117999999084,0.000975057999994533,0.002995098958002734,0.00037438736975034173
openacc,8,16,0.3603223190000051,0.3603223190000051,0.3603223190000051,0.000975057999994533,0.0027060716158260494,0.0001691294759891281
openacc,9,1,0.43841857600000367,0.43841857600000367,0.43841857600000367,0.0009864590000177031,0.0022500392410783592,0.0022500392410783592
openacc,9,2,0.3536974680000071,0.3536974680000071,0.3536974680000071,0.0009864590000177031,0.0027889908446211533,0.0013944954223105766
openacc,9,4,0.3588406570000018,0.3588406570000018,0.3588406570000018,0.0009864590000177031,0.0027490168150530896,0.0006872542037632724
openacc,9,8,0.370091465999991,0.370091465999991,0.370091465999991,0.0009864590000177031,0.0026654464926725093,0.00033318081158406366
openacc,9,16,0.3487834310000153,0.3487834310000153,0.3487834310000153,0.0009864590000177031,0.0028282851544563763,0.00017676782215352352
openacc,10,1,0.5502327440000272,0.5502327440000272,0.5502327440000272,0.0008675649999929647,0.0015767236854826688,0.0015767236854826688
openacc,10,2,0.5209486510000261,0.5209486510000261,0.5209486510000261,0.0008675649999929647,0.0016653560736313744,0.0008326780368156872
openacc,10,4,0.5100012149999884,0.5100012149999884,0.5100012149999884,0.0008675649999929647,0.0017011037904938802,0.00042527594762347006
openacc,10,8,0.47904630699997597,0.47904630699997597,0.47904630699997597,0.0008675649999929647,0.0018110253378761736,0.0002263781672345217
openacc,10,16,0.5109482600000206,0.5109482600000206,0.5109482600000206,0.0008675649999929647,0.0016979507866274556,0.00010612192416421598
openacc,11,1,2.7470950860000016,2.7470950860000016,2.7470950860000016,0.0014346240000122634,0.0005222331062814411,0.0005222331062814411
openacc,11,2,2.7323786989999803,2.7323786989999803,2.7323786989999803,0.0014346240000122634,0.000525045814673244,0.000262522907336622
