version,N,nucleos,repeticion,tiempo_segundos,tiempo_minutos,ok,total_aristas,total_apareamientos,tam_maximo,total_maximos,comando
openmp,6,1,1,0.0009726479999869753,1.621079999978292e-05,True,10.0,33.0,3.0,4.0,build_benchmark/openmp_N6
openmp,6,2,1,0.0018847800000116877,3.1413000000194796e-05,True,10.0,33.0,3.0,4.0,build_benchmark/openmp_N6
openmp,6,4,1,0.002481884000019363,4.1364733333656054e-05,True,10.0,33.0,3.0,4.0,build_benchmark/openmp_N6
openmp,6,8,1,0.0014302179999958753,2.383696666659792e-05,True,10.0,33.0,3.0,4.0,build_benchmark/openmp_N6
openmp,6,16,1,0.0014278120000028593,2.3796866666714323e-05,True,10.0,33.0,3.0,4.0,build_benchmark/openmp_N6
mpi,6,1,1,0.5345876929999918,0.008909794883333195,True,10.0,33.0,3.0,4.0,mpirun -np 1 build_benchmark/mpi_N6
mpi,6,2,1,0.5749194859999989,0.009581991433333315,True,10.0,33.0,3.0,4.0,mpirun -np 2 build_benchmark/mpi_N6
mpi,6,4,1,0.6147030989999962,0.010245051649999937,True,10.0,33.0,3.0,4.0,mpirun -np 4 build_benchmark/mpi_N6
mpi,6,8,1,0.2712998309999932,0.004521663849999887,False,,,,,mpirun -np 8 build_benchmark/mpi_N6
mpi,6,16,1,0.22232786000000715,0.0037054643333334523,False,,,,,mpirun -np 16 build_benchmark/mpi_N6
openacc,6,1,1,0.42673028099997623,0.0071121713499996035,True,10.0,33.0,3.0,4.0,build_benchmark/openacc_N6
openacc,6,2,1,0.33524337800000126,0.005587389633333354,True,10.0,33.0,3.0,4.0,build_benchmark/openacc_N6
openacc,6,4,1,0.3386469609999949,0.0056441160166665815,True,10.0,33.0,3.0,4.0,build_benchmark/openacc_N6
openacc,6,8,1,0.33501437999998984,0.0055835729999998305,True,10.0,33.0,3.0,4.0,build_benchmark/openacc_N6
openacc,6,16,1,0.341747158000004,0.005695785966666733,True,10.0,33.0,3.0,4.0,build_benchmark/openacc_N6
secuencial,7,1,1,0.0011200730000098247,1.866788333349708e-05,True,7.0,25.0,3.0,5.0,build_benchmark/secuencial_N7
openmp,7,1,1,0.0009163570000225718,1.5272616667042865e-05,True,7.0,25.0,3.0,5.0,build_benchmark/openmp_N7
openmp,7,2,1,0.0014293659999964348,2.3822766666607247e-05,True,7.0,25.0,3.0,5.0,build_benchmark/openmp_N7
openmp,7,4,1,0.0016651230000093165,2.7752050000155273e-05,True,7.0,25.0,3.0,5.0,build_benchmark/openmp_N7
openmp,7,8,1,0.0035067629999900873,5.844604999983479e-05,True,7.0,25.0,3.0,5.0,build_benchmark/openmp_N7
openmp,7,16,1,0.0020182690000183356,3.363781666697226e-05,True,7.0,25.0,3.0,5.0,build_benchmark/openmp_N7
mpi,7,1,1,0.5391035850000208,0.008985059750000347,True,11.0,53.0,3.0,14.0,mpirun -np 1 build_benchmark/mpi_N7
mpi,7,2,1,0.5923109899999872,0.00987184983333312,True,11.0,53.0,3.0,14.0,mpirun -np 2 build_benchmark/mpi_N7
mpi,7,4,1,0.6119906719999904,0.010199844533333172,True,11.0,53.0,3.0,14.0,mpirun -np 4 build_benchmark/mpi_N7
mpi,7,8,1,0.27615278199999693,0.004602546366666615,False,,,,,mpirun -np 8 build_benchmark/mpi_N7
mpi,7,16,1,0.23967759600000704,0.0039946266000001176,False,,,,,mpirun -np 16 build_benchmark/mpi_N7
openacc,7,1,1,0.4186890470000151,0.0069781507833335844,True,11.0,53.0,3.0,14.0,build_benchmark/openacc_N7
openacc,7,2,1,0.3987268429999915,0.006645447383333192,True,11.0,53.0,3.0,14.0,build_benchmark/openacc_N7
openacc,7,4,1,0.36980768800000874,0.006163461466666812,True,11.0,53.0,3.0,14.0,build_benchmark/openacc_N7
openacc,7,8,1,0.3472349460000146,0.005787249100000243,True,11.0,53.0,3.0,14.0,build_benchmark/openacc_N7
openacc,7,16,1,0.3615618299999994,0.00602603049999999,True,11.0,53.0,3.0,14.0,build_benchmark/openacc_N7
secuencial,8,1,1,0.000975057999994533,1.625096666657555e-05,True,14.0,135.0,4.0,9.0,build_benchmark/secuencial_N8
openmp,8,1,1,0.0010220240000080594,1.7033733333467655e-05,True,14.0,135.0,4.0,9.0,build_benchmark/openmp_N8
openmp,8,2,1,0.001189943000014182,1.98323833335697e-05,True,14.0,135.0,4.0,9.0,build_benchmark/openmp_N8
openmp,8,4,1,0.0019305819999999585,3.2176366666665975e-05,True,14.0,135.0,4.0,9.0,build_benchmark/openmp_N8
openmp,8,8,1,0.001677286000017375,2.7954766666956252e-05,True,14.0,135.0,4.0,9.0,build_benchmark/openmp_N8
openmp,8,16,1,0.0018199160000165193,3.0331933333608656e-05,True,14.0,135.0,4.0,9.0,build_benchmark/openmp_N8
mpi,8,1,1,0.5031141580000167,0.008385235966666944,True,14.0,100.0,4.0,3.0,mpirun -np 1 build_benchmark/mpi_N8
mpi,8,2,1,0.5310056570000086,0.008850094283333476,True,14.0,100.0,4.0,3.0,mpirun -np 2 build_benchmark/mpi_N8
mpi,8,4,1,0.6519710279999913,0.010866183799999854,True,14.0,100.0,4.0,3.0,mpirun -np 4 build_benchmark/mpi_N8
mpi,8,8,1,0.27851205700000037,0.004641867616666673,False,,,,,mpirun -np 8 build_benchmark/mpi_N8
mpi,8,16,1,0.19032416000001717,0.0031720693333336194,False,,,,,mpirun -np 16 build_benchmark/mpi_N8
openacc,8,1,1,0.42986742499999764,0.007164457083333294,True,14.0,100.0,4.0,3.0,build_benchmark/openacc_N8
openacc,8,2,1,0.34172261300000173,0.0056953768833333624,True,14.0,100.0,4.0,3.0,build_benchmark/openacc_N8
openacc,8,4,1,0.4003944290000163,0.006673240483333605,True,14.0,100.0,4.0,3.0,build_benchmark/openacc_N8
openacc,8,8,1,0.32555117999999084,0.005425852999999847,True,14.0,100.0,4.0,3.0,build_benchmark/openacc_N8
openacc,8,16,1,0.3603223190000051,0.006005371983333419,True,14.0,100.0,4.0,3.0,build_benchmark/openacc_N8
secuencial,9,1,1,0.0009864590000177031,1.6440983333628386e-05,True,18.0,350.0,4.0,69.0,build_benchmark/secuencial_N9
openmp,9,1,1,0.0011253339999939271,1.8755566666565453e-05,True,18.0,350.0,4.0,69.0,build_benchmark/openmp_N9
openmp,9,2,1,0.0010402959999851191,1.733826666641865e-05,True,18.0,350.0,4.0,69.0,build_benchmark/openmp_N9
openmp,9,4,1,0.0012762070000178483,2.1270116666964136e-05,True,18.0,350.0,4.0,69.0,build_benchmark/openmp_N9
openmp,9,8,1,0.0014258049999966715,2.3763416666611193e-05,True,18.0,350.0,4.0,69.0,build_benchmark/openmp_N9
openmp,9,16,1,0.0019507819999944331,3.251303333324055e-05,True,18.0,350.0,4.0,69.0,build_benchmark/openmp_N9
mpi,9,1,1,0.4885224059999871,0.008142040099999784,True,19.0,355.0,4.0,60.0,mpirun -np 1 build_benchmark/mpi_N9
mpi,9,2,1,0.5402188420000016,0.009003647366666694,True,19.0,355.0,4.0,60.0,mpirun -np 2 build_benchmark/mpi_N9
mpi,9,4,1,0.53900046199999,0.008983341033333167,True,19.0,355.0,4.0,60.0,mpirun -np 4 build_benchmark/mpi_N9
mpi,9,8,1,0.19326931899999522,0.003221155316666587,False,,,,,mpirun -np 8 build_benchmark/mpi_N9
mpi,9,16,1,0.20256832500001565,0.003376138750000261,False,,,,,mpirun -np 16 build_benchmark/mpi_N9
openacc,9,1,1,0.43841857600000367,0.0073069762666667275,True,19.0,355.0,4.0,60.0,build_benchmark/openacc_N9
openacc,9,2,1,0.3536974680000071,0.005894957800000118,True,19.0,355.0,4.0,60.0,build_benchmark/openacc_N9
openacc,9,4,1,0.3588406570000018,0.005980677616666696,True,19.0,355.0,4.0,60.0,build_benchmark/openacc_N9
openacc,9,8,1,0.370091465999991,0.0061681910999998495,True,19.0,355.0,4.0,60.0,build_benchmark/openacc_N9
openacc,9,16,1,0.3487834310000153,0.005813057183333589,True,19.0,355.0,4.0,60.0,build_benchmark/openacc_N9
secuencial,10,1,1,0.0008675649999929647,1.4459416666549411e-05,True,25.0,1328.0,5.0,60.0,build_benchmark/secuencial_N10
openmp,10,1,1,0.0008499289999974735,1.4165483333291226e-05,True,25.0,1328.0,5.0,60.0,build_benchmark/openmp_N10
openmp,10,2,1,0.0008577769999931206,1.4296283333218678e-05,True,25.0,1328.0,5.0,60.0,build_benchmark/openmp_N10
openmp,10,4,1,0.0010827049999875271,1.8045083333125452e-05,True,25.0,1328.0,5.0,60.0,build_benchmark/openmp_N10
openmp,10,8,1,0.0015184370000156378,2.5307283333593963e-05,True,25.0,1328.0,5.0,60.0,build_benchmark/openmp_N10
openmp,10,16,1,0.002326787000015429,3.877978333359048e-05,True,25.0,1328.0,5.0,60.0,build_benchmark/openmp_N10
mpi,10,1,1,0.45127390199999695,0.007521231699999949,True,25.0,1286.0,5.0,52.0,mpirun -np 1 build_benchmark/mpi_N10
mpi,10,2,1,0.5294765369999936,0.008824608949999894,True,25.0,1286.0,5.0,52.0,mpirun -np 2 build_benchmark/mpi_N10
mpi,10,4,1,0.6642371560000129,0.011070619266666882,True,25.0,1286.0,5.0,52.0,mpirun -np 4 build_benchmark/mpi_N10
mpi,10,8,1,0.21739829000000555,0.0036233048333334256,False,,,,,mpirun -np 8 build_benchmark/mpi_N10
mpi,10,16,1,0.2238597840000125,0.003730996400000208,False,,,,,mpirun -np 16 build_benchmark/mpi_N10
openacc,10,1,1,0.5502327440000272,0.009170545733333786,True,25.0,1286.0,5.0,52.0,build_benchmark/openacc_N10
openacc,10,2,1,0.5209486510000261,0.0086824775166671,True,25.0,1286.0,5.0,52.0,build_benchmark/openacc_N10
openacc,10,4,1,0.5100012149999884,0.008500020249999806,True,25.0,1286.0,5.0,52.0,build_benchmark/openacc_N10
openacc,10,8,1,0.47904630699997597,0.007984105116666267,True,25.0,1286.0,5.0,52.0,build_benchmark/openacc_N10
openacc,10,16,1,0.5109482600000206,0.008515804333333677,True,25.0,1286.0,5.0,52.0,build_benchmark/openacc_N10
secuencial,11,1,1,0.0014346240000122634,2.391040000020439e-05,True,25.0,1902.0,5.0,221.0,build_benchmark/secuencial_N11
openmp,11,1,1,0.0014344129999699362,2.390688333283227e-05,True,25.0,1902.0,5.0,221.0,build_benchmark/openmp_N11
openmp,11,2,1,0.0016975879999563404,2.8293133332605673e-05,True,25.0,1902.0,5.0,221.0,build_benchmark/openmp_N11
openmp,11,4,1,0.0018356850000031955,3.059475000005326e-05,True,25.0,1902.0,5.0,221.0,build_benchmark/openmp_N11
openmp,11,8,1,0.001859189000015249,3.098648333358748e-05,True,25.0,1902.0,5.0,221.0,build_benchmark/openmp_N11
openmp,11,16,1,0.0025509090000355172,4.251515000059195e-05,True,25.0,1902.0,5.0,221.0,build_benchmark/openmp_N11
mpi,11,1,1,0.5224996139999689,0.008708326899999482,True,29.0,2095.0,5.0,176.0,mpirun -np 1 build_benchmark/mpi_N11
mpi,11,2,1,0.585935682000013,0.009765594700000216,True,29.0,2095.0,5.0,176.0,mpirun -np 2 build_benchmark/mpi_N11
mpi,11,4,1,0.6485619160000056,0.01080936526666676,True,29.0,2095.0,5.0,176.0,mpirun -np 4 build_benchmark/mpi_N11
mpi,11,8,1,0.24155902600000445,0.004025983766666741,False,,,,,mpirun -np 8 build_benchmark/mpi_N11
mpi,11,16,1,0.17211234899997407,0.0028685391499995677,False,,,,,mpirun -np 16 build_benchmark/mpi_N11
openacc,11,1,1,2.7470950860000016,0.04578491810000003,True,29.0,2095.0,5.0,176.0,build_benchmark/openacc_N11
openacc,11,2,1,2.7323786989999803,0.045539644983333,True,29.0,2095.0,5.0,176.0,build_benchmark/openacc_N11
openacc,11,4,1,2.7299038719999658,0.045498397866666096,True,29.0,2095.0,5.0,176.0,build_benchmark/openacc_N11
openacc,11,8,1,2.6970376639999927,0.044950627733333214,True,29.0,2095.0,5.0,176.0,build_benchmark/openacc_N11
openacc,11,16,1,2.809472638999978,0.04682454398333296,True,29.0,2095.0,5.0,176.0,build_benchmark/openacc_N11
secuencial,12,1,1,0.0016951399999811656,2.8252333333019427e-05,True,32.0,5854.0,6.0,88.0,build_benchmark/secuencial_N12
openmp,12,1,1,0.001762538000036784,2.9375633333946403e-05,True,32.0,5854.0,6.0,88.0,build_benchmark/openmp_N12
openmp,12,2,1,0.002036187000044265,3.393645000073775e-05,True,32.0,5854.0,6.0,88.0,build_benchmark/openmp_N12
openmp,12,4,1,0.0023817509999730646,3.9695849999551076e-05,True,32.0,5854.0,6.0,88.0,build_benchmark/openmp_N12
openmp,12,8,1,0.0021089609999762615,3.514934999960436e-05,True,32.0,5854.0,6.0,88.0,build_benchmark/openmp_N12
openmp,12,16,1,0.0027947799999878953,4.657966666646492e-05,True,32.0,5854.0,6.0,88.0,build_benchmark/openmp_N12
mpi,12,1,1,0.47737650999999914,0.007956275166666653,True,35.0,7882.0,6.0,129.0,mpirun -np 1 build_benchmark/mpi_N12
mpi,12,2,1,0.5442672539999762,0.009071120899999603,True,35.0,7882.0,6.0,129.0,mpirun -np 2 build_benchmark/mpi_N12
mpi,12,4,1,0.6828569859999902,0.011380949766666504,True,35.0,7882.0,6.0,129.0,mpirun -np 4 build_benchmark/mpi_N12
mpi,12,8,1,0.31025027700002283,0.005170837950000381,False,,,,,mpirun -np 8 build_benchmark/mpi_N12
mpi,12,16,1,0.22562614499997835,0.003760435749999639,False,,,,,mpirun -np 16 build_benchmark/mpi_N12
openacc,12,1,1,0.3995012089999932,0.00665835348333322,True,35.0,3.0,1.0,3.0,build_benchmark/openacc_N12
openacc,12,2,1,0.3369713139999817,0.005616188566666362,True,35.0,3.0,1.0,3.0,build_benchmark/openacc_N12
openacc,12,4,1,0.36447402200002443,0.006074567033333741,True,35.0,3.0,1.0,3.0,build_benchmark/openacc_N12
openacc,12,8,1,0.39432967600004076,0.006572161266667346,True,35.0,3.0,1.0,3.0,build_benchmark/openacc_N12
openacc,12,16,1,0.35210298800001283,0.005868383133333547,True,35.0,3.0,1.0,3.0,build_benchmark/openacc_N12
