version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
mpi,4,1,0.42009256099845516,0.42009256099845516,0.42009256099845516,0.001230482001119526,0.002929073531306952,0.002929073531306952
mpi,4,2,0.39149423300113995,0.39149423300113995,0.39149423300113995,0.001230482001119526,0.003143039915778129,0.0015715199578890645
mpi,4,4,0.4430491679995612,0.4430491679995612,0.4430491679995612,0.001230482001119526,0.0027773034913378845,0.0006943258728344711
mpi,5,1,0.33152813500055345,0.33152813500055345,0.33152813500055345,0.0013960120013507549,0.004210840209228168,0.004210840209228168
mpi,5,2,0.34445544499976677,0.34445544499976677,0.34445544499976677,0.0013960120013507549,0.004052808633498884,0.002026404316749442
mpi,5,4,0.40756737099945894,0.40756737099945894,0.40756737099945894,0.0013960120013507549,0.003425230037250966,0.0008563075093127414
openmp,4,1,0.0020288660016376525,0.0020288660016376525,0.0020288660016376525,0.001230482001119526,0.6064875650369764,0.6064875650369764
openmp,4,2,0.002288166000653291,0.002288166000653291,0.002288166000653291,0.001230482001119526,0.5377590615227273,0.26887953076136367
openmp,4,4,0.0026502399996388704,0.0026502399996388704,0.0026502399996388704,0.001230482001119526,0.4642907816979576,0.1160726954244894
openmp,5,1,0.001282650999200996,0.001282650999200996,0.001282650999200996,0.0013960120013507549,1.0883802392235886,1.0883802392235886
openmp,5,2,0.00211403700086521,0.00211403700086521,0.00211403700086521,0.0013960120013507549,0.6603536271027473,0.3301768135513736
openmp,5,4,0.002152238001144724,0.002152238001144724,0.002152238001144724,0.0013960120013507549,0.6486327258454917,0.16215818146137292
secuencial,4,1,0.001230482001119526,0.001230482001119526,0.001230482001119526,0.001230482001119526,1.0,1.0
secuencial,5,1,0.0013960120013507549,0.0013960120013507549,0.0013960120013507549,0.0013960120013507549,1.0,1.0
