version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
mpi,5,1,0.5737387799999851,0.5737387799999851,0.5737387799999851,0.001002030000108789,0.0017464916701444078,0.0017464916701444078
mpi,5,2,0.6838405029998285,0.6838405029998285,0.6838405029998285,0.001002030000108789,0.001465297822684013,0.0007326489113420065
mpi,5,4,0.7664423500000339,0.7664423500000339,0.7664423500000339,0.001002030000108789,0.0013073781741167415,0.0003268445435291854
mpi,5,8,0.3365115329997934,0.3365115329997934,0.3365115329997934,0.001002030000108789,0.0029776988359843347,0.00037221235449804184
mpi,5,16,0.256851923999875,0.256851923999875,0.256851923999875,0.001002030000108789,0.0039011971742492248,0.00024382482339057655
mpi,6,1,0.6375232899999901,0.6375232899999901,0.6375232899999901,0.0013017950000175915,0.002041956773089202,0.002041956773089202
mpi,6,2,0.579120741999759,0.579120741999759,0.579120741999759,0.0013017950000175915,0.0022478818415696345,0.0011239409207848172
mpi,6,4,0.6640867890000663,0.6640867890000663,0.6640867890000663,0.0013017950000175915,0.0019602784177919575,0.0004900696044479894
mpi,6,8,0.27985302900015085,0.27985302900015085,0.27985302900015085,0.0013017950000175915,0.004651709522918509,0.0005814636903648137
mpi,6,16,0.19217503499976374,0.19217503499976374,0.19217503499976374,0.0013017950000175915,0.0067740068319445965,0.0004233754269965373
mpi,7,1,0.5814117659997464,0.5814117659997464,0.5814117659997464,0.0010841289999916626,0.001864649226916635,0.001864649226916635
mpi,7,2,0.6242130139999063,0.6242130139999063,0.6242130139999063,0.0010841289999916626,0.0017367933312454542,0.0008683966656227271
mpi,7,4,0.6786039929997969,0.6786039929997969,0.6786039929997969,0.0010841289999916626,0.0015975871217604035,0.0003993967804401009
mpi,7,8,0.28888735300006374,0.28888735300006374,0.28888735300006374,0.0010841289999916626,0.0037527741825078213,0.00046909677281347766
mpi,7,16,0.2158311439998215,0.2158311439998215,0.2158311439998215,0.0010841289999916626,0.005023042457637898,0.00031394015360236864
mpi,8,1,0.4958431830000336,0.4958431830000336,0.4958431830000336,0.0008491660000800039,0.0017125696776594513,0.0017125696776594513
mpi,8,2,0.6029512039999645,0.6029512039999645,0.6029512039999645,0.0008491660000800039,0.001408349455887402,0.000704174727943701
mpi,8,4,0.6170640719997209,0.6170640719997209,0.6170640719997209,0.0008491660000800039,0.0013761391055034362,0.00034403477637585906
mpi,8,8,0.24465127999974356,0.24465127999974356,0.24465127999974356,0.0008491660000800039,0.0034709240028537513,0.0004338655003567189
mpi,8,16,0.174932803000047,0.174932803000047,0.174932803000047,0.0008491660000800039,0.0048542410886754945,0.0003033900680422184
mpi,9,1,0.5727216129998851,0.5727216129998851,0.5727216129998851,0.001371324000047025,0.0023943988997797787,0.0023943988997797787
mpi,9,2,0.5494332940002096,0.5494332940002096,0.5494332940002096,0.001371324000047025,0.002495888063249589,0.0012479440316247945
mpi,9,4,0.7535089520001748,0.7535089520001748,0.7535089520001748,0.001371324000047025,0.0018199173299890763,0.0004549793324972691
mpi,9,8,0.2594766749998598,0.2594766749998598,0.2594766749998598,0.001371324000047025,0.005284960584791546,0.0006606200730989432
mpi,9,16,0.1828072139996948,0.1828072139996948,0.1828072139996948,0.001371324000047025,0.00750147639167738,0.00046884227447983623
mpi,10,1,0.5522933740003282,0.5522933740003282,0.5522933740003282,0.0008628690002296935,0.0015623381355815084,0.0015623381355815084
mpi,10,2,0.5320993110003656,0.5320993110003656,0.5320993110003656,0.0008628690002296935,0.0016216314932027804,0.0008108157466013902
mpi,10,4,0.6141147210000781,0.6141147210000781,0.6141147210000781,0.0008628690002296935,0.0014050615800652395,0.0003512653950163099
mpi,10,8,0.2709849180000674,0.2709849180000674,0.2709849180000674,0.0008628690002296935,0.0031841956615071797,0.00039802445768839746
mpi,10,16,0.22957399500000975,0.22957399500000975,0.22957399500000975,0.0008628690002296935,0.0037585659483325056,0.0002349103717707816
mpi,11,1,0.5335924630003319,0.5335924630003319,0.5335924630003319,0.001162622999800078,0.0021788594862505676,0.0021788594862505676
mpi,11,2,0.5984478800000943,0.5984478800000943,0.5984478800000943,0.001162622999800078,0.0019427305846582577,0.0009713652923291289
