version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
openmp,5,1,0.0007528410005761543,0.0007528410005761543,0.0007528410005761543,0.0007269699999596924,0.9656355052439191,0.9656355052439191
openmp,5,2,0.0007803720000083558,0.0007803720000083558,0.0007803720000083558,0.0007269699999596924,0.9315685339196029,0.46578426695980146
openmp,5,4,0.0008735699993849266,0.0008735699993849266,0.0008735699993849266,0.0007269699999596924,0.8321828822779467,0.20804572056948667
openmp,5,8,0.0010162569997191895,0.0010162569997191895,0.0010162569997191895,0.0007269699999596924,0.7153407062982765,0.08941758828728456
openmp,5,16,0.0012955540005350485,0.0012955540005350485,0.0012955540005350485,0.0007269699999596924,0.5611267455154029,0.03507042159471268
openmp,6,1,0.0007037720006337622,0.0007037720006337622,0.0007037720006337622,0.0006598820000363048,0.9376360517924364,0.9376360517924364
openmp,6,2,0.0008424390016443795,0.0008424390016443795,0.0008424390016443795,0.0006598820000363048,0.7832994421533943,0.39164972107669715
openmp,6,4,0.0009485369992034975,0.0009485369992034975,0.0009485369992034975,0.0006598820000363048,0.6956839855381697,0.17392099638454242
openmp,6,8,0.001133160998506355,0.001133160998506355,0.001133160998506355,0.0006598820000363048,0.5823373738648877,0.07279217173311096
openmp,6,16,0.0013031119997322094,0.0013031119997322094,0.0013031119997322094,0.0006598820000363048,0.50638932046663,0.031649332529164374
openmp,7,1,0.0007276020005519968,0.0007276020005519968,0.0007276020005519968,0.0008203309989767149,1.1274446721619362,1.1274446721619362
openmp,7,2,0.0007196480000857264,0.0007196480000857264,0.0007196480000857264,0.0008203309989767149,1.1399058968815239,0.5699529484407619
openmp,7,4,0.0008636810016469099,0.0008636810016469099,0.0008636810016469099,0.0008203309989767149,0.9498078543032289,0.23745196357580722
openmp,7,8,0.0013198560009186622,0.0013198560009186622,0.0013198560009186622,0.0008203309989767149,0.6215306809271149,0.07769133511588937
openmp,7,16,0.0013547500002459856,0.0013547500002459856,0.0013547500002459856,0.0008203309989767149,0.6055220511738441,0.037845128198365253
openmp,8,1,0.0012131669991504168,0.0012131669991504168,0.0012131669991504168,0.0008665700006531551,0.7143039674340101,0.7143039674340101
