version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
openmp,5,1,0.0018208849999155063,0.0018208849999155063,0.0018208849999155063,0.0010330220000014378,0.5673186390405615,0.5673186390405615
openmp,5,2,0.0022812529998645914,0.0022812529998645914,0.0022812529998645914,0.0010330220000014378,0.4528309661676084,0.2264154830838042
openmp,5,4,0.0029310299998996925,0.0029310299998996925,0.0029310299998996925,0.0010330220000014378,0.3524433390435412,0.0881108347608853
openmp,5,8,0.0021333019999474345,0.0021333019999474345,0.0021333019999474345,0.0010330220000014378,0.48423617473142194,0.06052952184142774
openmp,5,16,0.0025517170001876366,0.0025517170001876366,0.0025517170001876366,0.0010330220000014378,0.4048340783580139,0.025302129897375868
openmp,6,1,0.0008395390000259795,0.0008395390000259795,0.0008395390000259795,0.0008077259999481612,0.9621065845936474,0.9621065845936474
openmp,6,2,0.0008642230000077689,0.0008642230000077689,0.0008642230000077689,0.0008077259999481612,0.9346268265724242,0.4673134132862121
openmp,6,4,0.0011019959999885032,0.0011019959999885032,0.0011019959999885032,0.0008077259999481612,0.7329663628149177,0.18324159070372942
openmp,6,8,0.0011907680000149412,0.0011907680000149412,0.0011907680000149412,0.0008077259999481612,0.6783235692746414,0.08479044615933018
openmp,6,16,0.0013572719999501714,0.0013572719999501714,0.0013572719999501714,0.0008077259999481612,0.5951098968945169,0.037194368555907305
openmp,7,1,0.0009288720000313333,0.0009288720000313333,0.0009288720000313333,0.000861252999811768,0.9272031020234388,0.9272031020234388
openmp,7,2,0.0010803169998325757,0.0010803169998325757,0.0010803169998325757,0.000861252999811768,0.7972224818689722,0.3986112409344861
openmp,7,4,0.0010999119999723916,0.0010999119999723916,0.0010999119999723916,0.000861252999811768,0.7830199141689388,0.1957549785422347
openmp,7,8,0.001267603999849598,0.001267603999849598,0.001267603999849598,0.000861252999811768,0.6794337978690159,0.08492922473362699
openmp,7,16,0.00157960000001367,0.00157960000001367,0.00157960000001367,0.000861252999811768,0.5452348694633543,0.034077179341459644
openmp,8,1,0.000976556999830791,0.000976556999830791,0.000976556999830791,0.0011674720001337846,1.1954980613892212,1.1954980613892212
openmp,8,2,0.0010436499999286752,0.0010436499999286752,0.0010436499999286752,0.0011674720001337846,1.1186432235074706,0.5593216117537353
openmp,8,4,0.0010899129999870638,0.0010899129999870638,0.0010899129999870638,0.0011674720001337846,1.071160725808061,0.2677901814520153
openmp,8,8,0.0014627299999574461,0.0014627299999574461,0.0014627299999574461,0.0011674720001337846,0.7981459327201526,0.09976824159001907
