version,N,nucleos,repeticion,tiempo_segundos,tiempo_minutos,ok,total_aristas,total_apareamientos,tam_maximo,total_maximos,comando
openacc,7,16,1,0.3618157369999153,0.006030262283331922,True,11,53,3,14,build_benchmark/openacc_N7
secuencial,8,1,1,0.001944422999940798,3.24070499990133e-05,True,13,92,4,3,build_benchmark/secuencial_N8
openmp,8,1,1,0.0011830700000245997,1.9717833333743327e-05,True,13,92,4,3,build_benchmark/openmp_N8
openmp,8,2,1,0.0011526959999628161,1.9211599999380267e-05,True,13,92,4,3,build_benchmark/openmp_N8
openmp,8,4,1,0.001170040000033623,1.950066666722705e-05,True,13,92,4,3,build_benchmark/openmp_N8
openmp,8,8,1,0.0012397990001318249,2.0663316668863747e-05,True,13,92,4,3,build_benchmark/openmp_N8
openmp,8,16,1,0.0012873319999471278,2.145553333245213e-05,True,13,92,4,3,build_benchmark/openmp_N8
mpi,8,1,1,0.49658306700007415,0.008276384450001235,True,14,100,4,3,mpirun --oversubscribe -np 1 build_benchmark/mpi_N8
mpi,8,2,1,0.5909499760000472,0.009849166266667453,True,14,100,4,3,mpirun --oversubscribe -np 2 build_benchmark/mpi_N8
mpi,8,4,1,0.6361847440000474,0.010603079066667458,True,14,100,4,3,mpirun --oversubscribe -np 4 build_benchmark/mpi_N8
mpi,8,8,1,0.7828052669999579,0.013046754449999299,True,14,100,4,3,mpirun --oversubscribe -np 8 build_benchmark/mpi_N8
mpi,8,16,1,1.0113334069999382,0.016855556783332303,True,14,100,4,3,mpirun --oversubscribe -np 16 build_benchmark/mpi_N8
openacc,8,1,1,0.3962957930000357,0.006604929883333928,True,14,100,4,3,build_benchmark/openacc_N8
openacc,8,2,1,0.33028739500014126,0.005504789916669021,True,14,100,4,3,build_benchmark/openacc_N8
openacc,8,4,1,0.3517165759999443,0.0058619429333324055,True,14,100,4,3,build_benchmark/openacc_N8
openacc,8,8,1,0.3104753279999386,0.005174588799998977,True,14,100,4,3,build_benchmark/openacc_N8
openacc,8,16,1,0.3339075670000966,0.005565126116668277,True,14,100,4,3,build_benchmark/openacc_N8
secuencial,9,1,1,0.0015208459999485058,2.5347433332475097e-05,True,18,279,4,43,build_benchmark/secuencial_N9
openmp,9,1,1,0.00113466600009815,1.8911100001635837e-05,True,18,279,4,43,build_benchmark/openmp_N9
openmp,9,2,1,0.0019683030000123836,3.280505000020639e-05,True,18,279,4,43,build_benchmark/openmp_N9
openmp,9,4,1,0.0027241000000230997,4.540166666705166e-05,True,18,279,4,43,build_benchmark/openmp_N9
openmp,9,8,1,0.0015127050000955933,2.5211750001593223e-05,True,18,279,4,43,build_benchmark/openmp_N9
openmp,9,16,1,0.0016449130000637524,2.7415216667729207e-05,True,18,279,4,43,build_benchmark/openmp_N9
mpi,9,1,1,0.6222888259999309,0.010371480433332182,True,19,355,4,60,mpirun --oversubscribe -np 1 build_benchmark/mpi_N9
mpi,9,2,1,0.634581469000068,0.010576357816667799,True,19,355,4,60,mpirun --oversubscribe -np 2 build_benchmark/mpi_N9
mpi,9,4,1,0.6192740510000476,0.010321234183334128,True,19,355,4,60,mpirun --oversubscribe -np 4 build_benchmark/mpi_N9
mpi,9,8,1,0.7833306320001157,0.01305551053333526,True,19,355,4,60,mpirun --oversubscribe -np 8 build_benchmark/mpi_N9
mpi,9,16,1,0.9065659929999583,0.015109433216665972,True,19,355,4,60,mpirun --oversubscribe -np 16 build_benchmark/mpi_N9
openacc,9,1,1,0.39340873900005136,0.0065568123166675225,True,19,355,4,60,build_benchmark/openacc_N9
openacc,9,2,1,0.3558654490000208,0.0059310908166670135,True,19,355,4,60,build_benchmark/openacc_N9
openacc,9,4,1,0.3718574729998636,0.006197624549997727,True,19,355,4,60,build_benchmark/openacc_N9
openacc,9,8,1,0.33884940500001903,0.0056474900833336505,True,19,355,4,60,build_benchmark/openacc_N9
openacc,9,16,1,0.3680613110000195,0.006134355183333658,True,19,355,4,60,build_benchmark/openacc_N9
secuencial,10,1,1,0.002327447999959986,3.87907999993331e-05,True,22,755,5,18,build_benchmark/secuencial_N10
openmp,10,1,1,0.001047676999860414,1.74612833310069e-05,True,22,755,5,18,build_benchmark/openmp_N10
openmp,10,2,1,0.0011880200001996855,1.9800333336661425e-05,True,22,755,5,18,build_benchmark/openmp_N10
openmp,10,4,1,0.0016354829999727372,2.725804999954562e-05,True,22,755,5,18,build_benchmark/openmp_N10
openmp,10,8,1,0.0016544740001336322,2.757456666889387e-05,True,22,755,5,18,build_benchmark/openmp_N10
openmp,10,16,1,0.001693483000053675,2.822471666756125e-05,True,22,755,5,18,build_benchmark/openmp_N10
mpi,10,1,1,0.5068827499999315,0.008448045833332193,True,25,1286,5,52,mpirun --oversubscribe -np 1 build_benchmark/mpi_N10
mpi,10,2,1,0.5816471589998855,0.009694119316664758,True,25,1286,5,52,mpirun --oversubscribe -np 2 build_benchmark/mpi_N10
mpi,10,4,1,0.6782182639999519,0.011303637733332532,True,25,1286,5,52,mpirun --oversubscribe -np 4 build_benchmark/mpi_N10
mpi,10,8,1,0.8152301810000608,0.013587169683334347,True,25,1286,5,52,mpirun --oversubscribe -np 8 build_benchmark/mpi_N10
mpi,10,16,1,1.0529228120001335,0.017548713533335557,True,25,1286,5,52,mpirun --oversubscribe -np 16 build_benchmark/mpi_N10
openacc,10,1,1,0.5228436219999821,0.008714060366666368,True,25,1286,5,52,build_benchmark/openacc_N10
openacc,10,2,1,0.49279799000009916,0.008213299833334986,True,25,1286,5,52,build_benchmark/openacc_N10
openacc,10,4,1,0.519040534999931,0.008650675583332183,True,25,1286,5,52,build_benchmark/openacc_N10
openacc,10,8,1,0.49600417199985714,0.00826673619999762,True,25,1286,5,52,build_benchmark/openacc_N10
openacc,10,16,1,0.5348841249999623,0.008914735416666038,True,25,1286,5,52,build_benchmark/openacc_N10
secuencial,11,1,1,0.0012609929999598535,2.1016549999330893e-05,True,26,2064,5,232,build_benchmark/secuencial_N11
openmp,11,1,1,0.002151921999939077,3.586536666565128e-05,True,26,2064,5,232,build_benchmark/openmp_N11
openmp,11,2,1,0.0031451140000626765,5.2418566667711275e-05,True,26,2064,5,232,build_benchmark/openmp_N11
openmp,11,4,1,0.002347659999941243,3.912766666568738e-05,True,26,2064,5,232,build_benchmark/openmp_N11
openmp,11,8,1,0.0017906360001234134,2.9843933335390225e-05,True,26,2064,5,232,build_benchmark/openmp_N11
openmp,11,16,1,0.002228127000080349,3.7135450001339146e-05,True,26,2064,5,232,build_benchmark/openmp_N11
mpi,11,1,1,0.49823291899997457,0.008303881983332909,True,29,2095,5,176,mpirun --oversubscribe -np 1 build_benchmark/mpi_N11
mpi,11,2,1,0.6238008410000475,0.010396680683334126,True,29,2095,5,176,mpirun --oversubscribe -np 2 build_benchmark/mpi_N11
mpi,11,4,1,0.6739919009999085,0.011233198349998474,True,29,2095,5,176,mpirun --oversubscribe -np 4 build_benchmark/mpi_N11
mpi,11,8,1,0.7351244389999465,0.012252073983332442,True,29,2095,5,176,mpirun --oversubscribe -np 8 build_benchmark/mpi_N11
mpi,11,16,1,0.9151350750000802,0.015252251250001337,True,29,2095,5,176,mpirun --oversubscribe -np 16 build_benchmark/mpi_N11
openacc,11,1,1,2.950842083999987,0.049180701399999784,True,29,2095,5,176,build_benchmark/openacc_N11
openacc,11,2,1,2.956065120999938,0.04926775201666563,True,29,2095,5,176,build_benchmark/openacc_N11
openacc,11,4,1,2.91535802400017,0.04858930040000284,True,29,2095,5,176,build_benchmark/openacc_N11
openacc,11,8,1,2.90824009500011,0.04847066825000183,True,29,2095,5,176,build_benchmark/openacc_N11
openacc,11,16,1,2.9390271040001608,0.048983785066669346,True,29,2095,5,176,build_benchmark/openacc_N11
secuencial,12,1,1,0.0010238219999791909,1.706369999965318e-05,True,25,1693,6,8,build_benchmark/secuencial_N12
openmp,12,1,1,0.0010017039999183908,1.6695066665306513e-05,True,25,1693,6,8,build_benchmark/openmp_N12
openmp,12,2,1,0.0010081440000249131,1.680240000041522e-05,True,25,1693,6,8,build_benchmark/openmp_N12
openmp,12,4,1,0.001078964000043925,1.7982733334065414e-05,True,25,1693,6,8,build_benchmark/openmp_N12
openmp,12,8,1,0.0011956660000578267,1.9927766667630447e-05,True,25,1693,6,8,build_benchmark/openmp_N12
openmp,12,16,1,0.001640779000126713,2.734631666877855e-05,True,25,1693,6,8,build_benchmark/openmp_N12
mpi,12,1,1,0.5156798809998691,0.00859466468333115,True,35,7882,6,129,mpirun --oversubscribe -np 1 build_benchmark/mpi_N12
mpi,12,2,1,0.5810052209999412,0.009683420349999021,True,35,7882,6,129,mpirun --oversubscribe -np 2 build_benchmark/mpi_N12
mpi,12,4,1,0.6251737709999361,0.010419562849998934,True,35,7882,6,129,mpirun --oversubscribe -np 4 build_benchmark/mpi_N12
mpi,12,8,1,0.7427711559998897,0.01237951926666483,True,35,7882,6,129,mpirun --oversubscribe -np 8 build_benchmark/mpi_N12
mpi,12,16,1,1.006782942999962,0.016779715716666033,True,35,7882,6,129,mpirun --oversubscribe -np 16 build_benchmark/mpi_N12
openacc,12,1,1,0.4179370320000544,0.006965617200000907,True,35,3,1,3,build_benchmark/openacc_N12
openacc,12,2,1,0.4027372179998565,0.006712286966664275,True,35,3,1,3,build_benchmark/openacc_N12
openacc,12,4,1,0.3947654290000173,0.0065794238166669555,True,35,3,1,3,build_benchmark/openacc_N12
openacc,12,8,1,0.35613149599998906,0.0059355249333331505,True,35,3,1,3,build_benchmark/openacc_N12
openacc,12,16,1,0.34408299100005024,0.005734716516667504,True,35,3,1,3,build_benchmark/openacc_N12
